country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63809.0,,,,2023-04-16
BE,Wallonia,Luxembourg,127194.0,,23.0,0.0,2023-04-16
BE,Wallonia,BrabantWallon,175239.0,,26.0,0.0,2023-04-16
BE,Wallonia,Namur,205333.0,,53.0,4.0,2023-04-16
BE,Flanders,Limburg,354391.0,,62.0,3.0,2023-04-16
BE,Wallonia,Liège,425695.0,,128.0,10.0,2023-04-16
BE,Flanders,VlaamsBrabant,469025.0,,70.0,7.0,2023-04-16
BE,Brussels,Brussels,507837.0,,180.0,10.0,2023-04-16
BE,Flanders,WestVlaanderen,511330.0,,130.0,4.0,2023-04-16
BE,Wallonia,Hainaut,525199.0,,197.0,12.0,2023-04-16
BE,Flanders,OostVlaanderen,652061.0,,169.0,8.0,2023-04-16
BE,Flanders,Antwerpen,772455.0,,161.0,10.0,2023-04-16
