country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,21566.0,,,,2021-07-25
BE,Wallonia,Luxembourg,30247.0,,2.0,1.0,2021-07-25
BE,Wallonia,BrabantWallon,42842.0,,3.0,0.0,2021-07-25
BE,Wallonia,Namur,60197.0,,9.0,5.0,2021-07-25
BE,Flanders,Limburg,62718.0,,10.0,2.0,2021-07-25
BE,Flanders,VlaamsBrabant,85902.0,,18.0,5.0,2021-07-25
BE,Flanders,WestVlaanderen,99539.0,,22.0,7.0,2021-07-25
BE,Flanders,OostVlaanderen,127210.0,,25.0,7.0,2021-07-25
BE,Wallonia,Liège,132621.0,,18.0,5.0,2021-07-25
BE,Brussels,Brussels,138625.0,,88.0,37.0,2021-07-25
BE,Flanders,Antwerpen,146053.0,,45.0,15.0,2021-07-25
BE,Wallonia,Hainaut,161458.0,,48.0,10.0,2021-07-25
