country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,3412.0,,13.0,4.0,2020-10-07
BE,MISSING,MISSING,3681.0,,,,2020-10-07
BE,Wallonia,BrabantWallon,5517.0,,11.0,2.0,2020-10-07
BE,Wallonia,Namur,6176.0,,31.0,6.0,2020-10-07
BE,Flanders,Limburg,9873.0,,39.0,8.0,2020-10-07
BE,Flanders,WestVlaanderen,11663.0,,50.0,16.0,2020-10-07
BE,Flanders,VlaamsBrabant,12909.0,,41.0,9.0,2020-10-07
BE,Flanders,OostVlaanderen,13782.0,,104.0,18.0,2020-10-07
BE,Wallonia,Hainaut,16826.0,,131.0,18.0,2020-10-07
BE,Wallonia,Liège,19143.0,,150.0,29.0,2020-10-07
BE,Brussels,Brussels,25041.0,,286.0,56.0,2020-10-07
BE,Flanders,Antwerpen,25191.0,,194.0,35.0,2020-10-07
