country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2828.0,,7.0,2.0,2020-10-03
BE,MISSING,MISSING,3247.0,,,,2020-10-03
BE,Wallonia,BrabantWallon,4329.0,,7.0,2.0,2020-10-03
BE,Wallonia,Namur,5062.0,,17.0,5.0,2020-10-03
BE,Flanders,Limburg,9391.0,,29.0,8.0,2020-10-03
BE,Flanders,WestVlaanderen,10771.0,,42.0,14.0,2020-10-03
BE,Flanders,VlaamsBrabant,11251.0,,36.0,8.0,2020-10-03
BE,Flanders,OostVlaanderen,12577.0,,75.0,18.0,2020-10-03
BE,Wallonia,Hainaut,14180.0,,93.0,17.0,2020-10-03
BE,Wallonia,Liège,16080.0,,115.0,27.0,2020-10-03
BE,Brussels,Brussels,21679.0,,246.0,51.0,2020-10-03
BE,Flanders,Antwerpen,23326.0,,152.0,33.0,2020-10-03
