country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1434.0,,,,2020-06-28
BE,Wallonia,Luxembourg,1460.0,,10.0,0.0,2020-06-28
BE,Flanders,VlaamsBrabant,5515.0,,12.0,2.0,2020-06-28
BE,Flanders,OostVlaanderen,6867.0,,23.0,2.0,2020-06-28
BE,Flanders,WestVlaanderen,6952.0,,28.0,2.0,2020-06-28
BE,Wallonia,Hainaut,7064.0,,29.0,1.0,2020-06-28
BE,Flanders,Antwerpen,8570.0,,42.0,6.0,2020-06-28
BE,Flanders,Limburg,,,26.0,8.0,2020-06-28
BE,Wallonia,BrabantWallon,,,2.0,0.0,2020-06-28
BE,Wallonia,Liège,,,18.0,3.0,2020-06-28
BE,Brussels,Brussels,,,42.0,12.0,2020-06-28
BE,Wallonia,Namur,,,5.0,0.0,2020-06-28
