country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1693.0,,1.0,0.0,2020-08-09
BE,Wallonia,BrabantWallon,1800.0,,0.0,0.0,2020-08-09
BE,MISSING,MISSING,1811.0,,,,2020-08-09
BE,Wallonia,Namur,2717.0,,11.0,1.0,2020-08-09
BE,Flanders,VlaamsBrabant,6215.0,,5.0,3.0,2020-08-09
BE,Flanders,Limburg,7337.0,,11.0,4.0,2020-08-09
BE,Flanders,WestVlaanderen,7923.0,,17.0,2.0,2020-08-09
BE,Flanders,OostVlaanderen,7932.0,,15.0,3.0,2020-08-09
BE,Wallonia,Hainaut,7969.0,,29.0,9.0,2020-08-09
BE,Brussels,Brussels,8024.0,,71.0,14.0,2020-08-09
BE,Wallonia,Liège,8229.0,,33.0,9.0,2020-08-09
BE,Flanders,Antwerpen,13421.0,,92.0,24.0,2020-08-09
